brand,description,image_url,origin,price,price_per_unit,product_id,promo_price,shelter_child,shelter_main,shelter_parent,url
,Radiatori aux fromages Sodebo Fromages italiens - 400g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1620490&use=l&cat=p&typeid=i,,3.41 €,8.53 € / kg,89660,3.41 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-89660-Radiatori-aux-fromages-Sodebo.aspx
Fleury Michon,Filet de poulet Fleury Michon Pomme de terre sarladaises 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1664587&use=l&cat=p&typeid=i,,2.71 €,9.03 € / kg,52148,2.71 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-52148-Filet-de-poulet-Fleury-Michon.aspx
Fleury Michon,Saumon oseille Fleury Michon Riz panaché - 270g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1648699&use=l&cat=p&typeid=i,,3.60 €,13.33 € / kg,20703,3.60 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20703-Saumon-oseille-Fleury-Michon.aspx
Fleury Michon,Couscous Marocain Fleury Michon 450g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1607636&use=l&cat=p&typeid=i,,3.14 €,6.98 € / kg,20454,3.14 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20454-Couscous-Marocain-Fleury-Michon.aspx
Fleury Michon,Filet saumon Fleury Michon Purée de brocolis - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1648468&use=l&cat=p&typeid=i,,3.32 €,11.07 € / kg,20692,3.32 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20692-Filet-saumon-Fleury-Michon.aspx
Fleury Michon,Parmentier Fleury Michon Poisson à la ciboulette - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1664581&use=l&cat=p&typeid=i,,2.59 €,8.63 € / kg,34194,2.59 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34194-Parmentier-Fleury-Michon.aspx
Fleury Michon,Cassolette Fleury Michon St Jacques poireaux 140g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1597775&use=l&cat=p&typeid=i,,2.61 €,18.64 € / kg,20693,2.61 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20693-Cassolette-Fleury-Michon.aspx
Fleury Michon,Paëlla Valenciana Fleury Michon 400g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1648453&use=l&cat=p&typeid=i,,3.18 €,7.95 € / kg,20452,3.18 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20452-Paella-Valenciana-Fleury-Michon.aspx
Fleury Michon,Hachis parmentier Fleury Michon 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1648693&use=l&cat=p&typeid=i,,2.24 €,7.47 € / kg,6326,2.24 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-6326-Hachis-parmentier-Fleury-Michon.aspx
Fleury Michon,Gratin Fleury Michon Choux fleur jambon 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1664584&use=l&cat=p&typeid=i,,3.07 €,10.96 € / kg,34196,3.07 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34196-Gratin-Fleury-Michon.aspx
Fleury Michon,Poulet tomates Fleury Michon Purée de courgettes 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1664578&use=l&cat=p&typeid=i,,2.38 €,7.93 € / kg,20465,2.38 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20465-Poulet-tomates-Fleury-Michon.aspx
Côté Table,Parmentier poisson Côté Table 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1216448&use=l&cat=p&typeid=i,,1.96 €,6.53 € / kg,8416,1.96 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-8416-Parmentier-poisson-Cote-Table.aspx
Côté Table,Tagliatelle Côté Table Carbonara 330g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1501623&use=l&cat=p&typeid=i,,1.97 €,5.97 € / kg,5861,1.97 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-5861-Tagliatelle-Cote-Table.aspx
Côté Table,Lasagnes bolognaise Côté Table 350g,https://fd4-photos.leclercdrive.fr/image.ashx?id=731763&use=l&cat=p&typeid=i,,2.19 €,6.26 € / kg,5855,2.19 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-5855-Lasagnes-bolognaise-Cote-Table.aspx
Côté Table,Lasagnes bolognaise Côté Table 1kg,https://fd4-photos.leclercdrive.fr/image.ashx?id=731839&use=l&cat=p&typeid=i,,2.69 €,2.69 € / kg,5627,2.69 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-5627-Lasagnes-bolognaise-Cote-Table.aspx
,Escalope milanaise Coté Table 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1219160&use=l&cat=p&typeid=i,,2.65 €,8.83 € / kg,25642,2.65 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-25642-Escalope-milanaise-Cote-Table.aspx
Côté Table,Couscous Côté Table Poulet merguez 450g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1413540&use=l&cat=p&typeid=i,,2.66 €,5.91 € / kg,5850,2.66 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-5850-Couscous-Cote-Table.aspx
Côté Table,Moussaka Boeuf Côté Table 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1194650&use=l&cat=p&typeid=i,,2.47 €,8.23 € / kg,9155,2.47 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-9155-Moussaka-Boeuf-Cote-Table.aspx
,Lasagnes végétariennes Nat&Vie 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1675230&use=l&cat=p&typeid=i,,2.68 €,8.93 € / kg,76112,2.68 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-76112-Lasagnes-vegetariennes-NatVie.aspx
,Hachis Végétrarien Nat&Vie 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1675233&use=l&cat=p&typeid=i,,2.59 €,8.63 € / kg,74328,2.59 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-74328-Hachis-Vegetrarien-NatVie.aspx
Bocaron,Tomates farcies Bocaron et riz cuisiné 350g,https://fd4-photos.leclercdrive.fr/image.ashx?id=714372&use=l&cat=p&typeid=i,,2.80 €,8.00 € / kg,28504,2.80 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-28504-Tomates-farcies-Bocaron.aspx
,Petites gambas fettucine Marie Au pesto tomates confites 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1573028&use=l&cat=p&typeid=i,,3.00 €,10.71 € / kg,20413,3.00 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20413-Petites-gambas-fettucine-Marie.aspx
,Macaroni sauce tomate Marie Boulettes de viande 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1578963&use=l&cat=p&typeid=i,,2.62 €,9.36 € / kg,20700,2.62 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20700-Macaroni-sauce-tomate-Marie.aspx
,Lasagnes bolognaise Marie 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1640897&use=l&cat=p&typeid=i,,2.50 €,8.33 € / kg,30410,2.50 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30410-Lasagnes-bolognaise-Marie.aspx
,Coquillettes jambon Marie Fromage 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1608296&use=l&cat=p&typeid=i,,2.29 €,8.18 € / kg,20699,2.29 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20699-Coquillettes-jambon-Marie.aspx
,Escalope Milanaise Marie 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1641524&use=l&cat=p&typeid=i,,3.22 €,10.73 € / kg,8393,3.22 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-8393-Escalope-Milanaise-Marie.aspx
,Tomates Farcis Marie Riz Oignons Thym 390g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1605689&use=l&cat=p&typeid=i,,2.96 €,7.59 € / kg,8395,2.96 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-8395-Tomates-Farcis-Marie.aspx
,Paupiette de veau Marie  Jardinière de légumes - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1576626&use=l&cat=p&typeid=i,,3.20 €,10.67 € / kg,29979,3.20 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-29979-Paupiette-de-veau-Marie-.aspx
,Torti Weight Watchers St Jacques - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1579701&use=l&cat=p&typeid=i,,3.55 €,11.83 € / kg,8392,3.55 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-8392-Torti-Weight-Watchers.aspx
,Blanquette Weight Watchers Poulet 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1624503&use=l&cat=p&typeid=i,,3.49 €,11.63 € / kg,33150,3.49 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-33150-Blanquette-Weight-Watchers.aspx
,Tagliatelles Weight Watchers Poulet champignons 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1657636&use=l&cat=p&typeid=i,,2.91 €,9.70 € / kg,20397,2.91 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-20397-Tagliatelles-Weight-Watchers.aspx
,Couscous Weight Watchers Oriental 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1607174&use=l&cat=p&typeid=i,,3.19 €,10.63 € / kg,23618,3.19 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-23618-Couscous-Weight-Watchers.aspx
,Frites fraîches Lustucru 750g,https://fd4-photos.leclercdrive.fr/image.ashx?id=759911&use=l&cat=p&typeid=i,,2.69 €,3.59 € / kg,34994,2.69 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34994-Frites-fraiches-Lustucru.aspx
,Noisettes à poêler Lustucru Pomme de terre nature - 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=811146&use=l&cat=p&typeid=i,,1.37 €,4.57 € / kg,30650,1.37 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30650-Noisettes-a-poeler-Lustucru.aspx
,Purée de brocolis 2x200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1613625&use=l&cat=p&typeid=i,,2.99 €,7.48 € / kg,78092,2.99 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78092-Puree-de-brocolis.aspx
Fleury Michon,Poulet risotto au cèpes Fleury Michon - 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1614117&use=l&cat=p&typeid=i,,2.91 €,10.39 € / kg,57314,2.91 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-57314-Poulet-risotto-au-cepes.aspx
Créaline,Purée de carottes Créaline 2x200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1612617&use=l&cat=p&typeid=i,,2.41 €,6.03 € / kg,30653,2.41 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30653-Puree-de-carottes-Crealine.aspx
Créaline,Purée pommes de terre Créaline 2x200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1613457&use=l&cat=p&typeid=i,,2.43 €,6.08 € / kg,30652,2.43 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-30652-Puree-pommes-de-terre-Crealine.aspx
Créaline,Purée de courgettes Créaline 2x200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1614825&use=l&cat=p&typeid=i,,2.50 €,6.25 € / kg,40870,2.50 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-40870-Puree-de-courgettes-Crealine.aspx
Créaline,Purée Trio de légumes Créaline 2x200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1609559&use=l&cat=p&typeid=i,,2.59 €,6.48 € / kg,78404,2.59 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-78404-Puree-Trio-de-legumes-Crealine.aspx
,Ecrasé de pdt Crealine Beurre - 2x200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1627257&use=l&cat=p&typeid=i,,2.99 €,7.48 € / kg,98933,2.99 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-98933-Ecrase-de-pdt-Crealine.aspx
,Ecrasé de pdt Crealine Huile d'olive - 2x195g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1614855&use=l&cat=p&typeid=i,,2.52 €,6.46 € / kg,48152,2.52 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-48152-Ecrase-de-pdt-Crealine.aspx
Créaline,Purée de saison Créaline Asperges  - 2x200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1663468&use=l&cat=p&typeid=i,,2.99 €,7.48 € / kg,42042,2.99 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-42042-Puree-de-saison-Crealine.aspx
,Brandade de morue Pêcheries Basques parmentière 900g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1553749&use=l&cat=p&typeid=i,,6.04 €,6.71 € / kg,21711,6.04 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-21711-Brandade-de-morue-Pecheries.aspx
,Nem au poulet Traditions d'Asie Sauce nuoc nam - x4 - 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1589011&use=l&cat=p&typeid=i,,2.63 €,9.39 € / kg,23717,2.63 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-23717-Nem-au-poulet-Traditions-dAsie.aspx
,Mini nems Tables du Monde x5porc et x5poulet sauce - 220g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1272930&use=l&cat=p&typeid=i,,1.91 €,8.68 € / kg,24759,1.91 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-24759-Mini-nems-Tables-du-Monde.aspx
,Nems Pic Express Porc + sauce x4 - 280g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1094891&use=l&cat=p&typeid=i,,2.12 €,7.57 € / kg,50106,2.12 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-50106-Nems-Pic-Express.aspx
,Nem au porc Tables du Monde Avec leur sauce - x12 - 840g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1626605&use=l&cat=p&typeid=i,,5.64 €,6.71 € / kg,12845,5.64 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-12845-Nem-au-porc-Tables-du-Monde.aspx
,Samoussa Tables du Monde Crevette curry - x6 - 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=922459&use=l&cat=p&typeid=i,,3.10 €,13.48 € / kg,7132,3.10 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-7132-Samoussa-Tables-du-Monde.aspx
,Samoussa Tables du Monde Au boeuf - x4 - 220g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1540467&use=l&cat=p&typeid=i,,2.63 €,11.95 € / kg,23715,2.63 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-23715-Samoussa-Tables-du-Monde.aspx
,Assortiment exotique Tables du Monde 470g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1454414&use=l&cat=p&typeid=i,,4.93 €,10.49 € / kg,27531,4.93 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-27531-Assortiment-exotique.aspx
,Riz cantonais Tables du Monde 400g,https://fd4-photos.leclercdrive.fr/image.ashx?id=851582&use=l&cat=p&typeid=i,,2.74 €,6.85 € / kg,1110,2.74 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-1110-Riz-cantonais-Tables-du-Monde.aspx
,Porc au caramel Tables du Monde Riz thaï 300g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1656003&use=l&cat=p&typeid=i,,2.67 €,8.90 € / kg,7128,2.67 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-7128-Porc-au-caramel-Tables-du-Monde.aspx
,Haché  poulet rotis Maître Coq 180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1565011&use=l&cat=p&typeid=i,,1.91 €,10.61 € / kg,15433,1.91 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-15433-Hache-poulet-rotis-Maitre-Coq.aspx
,Hachés poulet gratin Maître Coq 180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1608011&use=l&cat=p&typeid=i,,1.92 €,10.67 € / kg,15432,1.92 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-15432-Haches-poulet-gratin-Maitre-Coq.aspx
Fleury Michon,Hachés de jambon au fromage Fleury Michon 2x100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1589125&use=l&cat=p&typeid=i,,2.03 €,10.15 € / kg,25235,2.03 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-25235-Haches-de-jambon-au-fromage.aspx
Fleury Michon,Hachés de jambon Fleury Michon Sans gluten x2 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1664554&use=l&cat=p&typeid=i,,1.59 €,7.95 € / kg,34944,1.59 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-34944-Haches-de-jambon-Fleury-Michon.aspx
,Viande hachée Fleury michon Dinde x2 - 100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1588152&use=l&cat=p&typeid=i,,1.59 €,7.95 € / kg,3162,1.59 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-3162-Viande-hachee-Fleury-michon.aspx
Céréal Bio,Galettes fines Céréal Bio Epinard Pignon - 180g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1593210&use=l&cat=p&typeid=i,,3.11 €,17.28 € / kg,81876,3.11 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-81876-Galettes-fines-Cereal-Bio.aspx
Céréal Bio,Galette Quinoa Céréal Bio Tomates - 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1582694&use=l&cat=p&typeid=i,,3.17 €,15.85 € / kg,58200,3.17 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-58200-Galette-Quinoa-Cereal-Bio.aspx
Céréal Bio,Galettes Orge Céréal Bio Chèvre Miel - 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1585939&use=l&cat=p&typeid=i,,3.17 €,15.85 € / kg,58198,3.17 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-58198-Galettes-Orge-Cereal-Bio.aspx
Céréal Bio,Galettes polenta Céréal Bio Méditerranéenne - 160g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1574819&use=l&cat=p&typeid=i,,2.52 €,15.75 € / kg,60149,2.52 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-60149-Galettes-polenta-Cereal-Bio.aspx
Céréal Bio,Galette céréale Céréal Bio Brebis et tomate bio - 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1600146&use=l&cat=p&typeid=i,,3.07 €,15.35 € / kg,90566,3.07 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-90566-Galette-cereale-Cereal-Bio.aspx
Céréal Bio,Galette riz Céréal Bio Légumes bio - 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1554847&use=l&cat=p&typeid=i,,3.11 €,15.55 € / kg,90568,3.11 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-90568-Galette-riz-Cereal-Bio.aspx
Céréal Bio,Carrés de blé Céréal Bio Montagnarde - 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1625406&use=l&cat=p&typeid=i,,3.16 €,15.80 € / kg,90570,3.16 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-90570-Carres-de-ble-Cereal-Bio.aspx
Céréal Bio,Carrés de blé Céréal Bio A l'indienne - 200g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1617126&use=l&cat=p&typeid=i,,3.02 €,15.10 € / kg,90569,3.02 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-90569-Carres-de-ble-Cereal-Bio.aspx
,Galettes blé épinard fromage 2x100g,https://fd4-photos.leclercdrive.fr/image.ashx?id=1308290&use=l&cat=p&typeid=i,,2.38 €,11.90 € / kg,54512,2.38 €,Plats cuisinés et boxs,Frais,Traiteur,https://fd4-courses.leclercdrive.fr/magasin-127811-Bois-dArcy/fiche-produits-54512-Galettes-ble-epinard-fromage.aspx
